gene_nombre;fact_fecha;cpro_nombre;defa_cantidad_ent;defa_valor_uni;total_ent;ceco_nombre;capr_nombre;unid_nombre
GALAPESCA S.A;28/8/2018;Skip Jack  7.5 - 20;177.856;1700.000;302355.200;B/P DON MARIO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;28/8/2018;Yellow Fin  3 - 4;2.542;1450.000;3685.900;B/P DON MARIO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;28/8/2018;Yellow Fin  4 - 7.5;3.082;1650.000;5085.300;B/P DON MARIO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;28/8/2018;Yellow Fin 7.5 - 20;9.961;1710.000;17033.310;B/P DON MARIO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;28/8/2018;Yellow Fin + 20;0.271;2450.000;663.950;B/P DON MARIO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;28/8/2018;Skip Jack  -3;38.526;1250.000;48157.500;B/P DON MARIO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/8/2018;Yellow Fin -3;2.575;1100.000;2832.500;B/P GINO D - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;29/8/2018;Big Eye +20;0.039;1750.000;68.250;B/P GINO D - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
GALAPESCA S.A;29/8/2018;Skip Jack  -3;6.700;1250.000;8375.000;B/P GINO D - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/8/2018;Skip Jack  3 - 4;1.331;1300.000;1730.300;B/P GINO D - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/8/2018;Skip Jack  4 - 7.5;17.840;1650.000;29436.000;B/P GINO D - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/8/2018;Skip Jack  7.5 - 20;115.196;1700.000;195833.200;B/P GINO D - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/8/2018;Yellow Fin  3 - 4;7.893;1450.000;11444.850;B/P GINO D - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;29/8/2018;Yellow Fin  4 - 7.5;7.838;1650.000;12932.700;B/P GINO D - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;29/8/2018;Yellow Fin 7.5 - 20;30.279;1710.000;51777.090;B/P GINO D - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;29/8/2018;Yellow Fin + 20;1.213;2450.000;2971.850;B/P GINO D - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;29/8/2018;Yellow Fin -3;4.389;1150.000;5047.350;B/P GINO D - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;29/8/2018;Yellow Fin  3 - 4;18.993;1350.000;25640.550;B/P GINO D - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;29/8/2018;Yellow Fin  3 - 4;7.652;1300.000;9947.600;B/P GINO D - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;29/8/2018;Skip Jack  -3;35.577;1150.000;40913.550;B/P GINO D - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/8/2018;Skip Jack  -3;5.362;1100.000;5898.200;B/P GINO D - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/8/2018;Skip Jack  3 - 4;2.679;1450.000;3884.550;B/P GINO D - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/8/2018;Skip Jack  3 - 4;4.834;1350.000;6525.900;B/P GINO D - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;20/9/2018;Skip Jack  3 - 4;55.747;1550.000;86407.850;B/P DON MARIO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;20/9/2018;Skip Jack  4 - 7.5;203.704;1750.000;356482.000;B/P DON MARIO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;20/9/2018;Skip Jack  7.5 - 20;183.007;1800.000;329412.600;B/P DON MARIO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;20/9/2018;Yellow Fin  3 - 4;3.099;1550.000;4803.450;B/P DON MARIO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;20/9/2018;Yellow Fin  4 - 7.5;40.646;1750.000;71130.500;B/P DON MARIO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;20/9/2018;Yellow Fin 7.5 - 20;0.478;1950.000;932.100;B/P DON MARIO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;20/9/2018;Yellow Fin + 20;0.186;2250.000;418.500;B/P DON MARIO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;21/9/2018;Yellow Fin -3;12.217;1260.000;15393.420;B/P DON MARIO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;21/9/2018;Skip Jack  3 - 4;2.916;1460.000;4257.360;B/P DON MARIO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;21/9/2018;Skip Jack  4 - 7.5;7.724;1660.000;12821.840;B/P DON MARIO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;21/9/2018;Skip Jack  7.5 - 20;75.100;1710.000;128421.000;B/P DON MARIO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;21/9/2018;Yellow Fin  3 - 4;4.668;1460.000;6815.280;B/P DON MARIO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;21/9/2018;Yellow Fin  4 - 7.5;1.091;1660.000;1811.060;B/P DON MARIO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
PESQUERADIVINONIÃ‘O S. A.;9/10/2018;Pescado Fresco PequeÃ±o;0.000;500.000;0.000;B/P DON MARIO - DIR;PESCADO CAPTURADO DORADO;Toneladas
PESQUERADIVINONIÃ‘O S. A.;9/10/2018;Pescado Fresco PequeÃ±o;0.000;500.000;0.000;B/P GINO D - DIR;PESCADO CAPTURADO DORADO;Toneladas
PESQUERADIVINONIÃ‘O S. A.;9/10/2018;Pescado Fresco Mediano;0.000;500.000;0.000;B/P ALDO - DIR;PESCADO CAPTURADO DORADO;Toneladas
PESQUERADIVINONIÃ‘O S. A.;9/10/2018;Pescado Fresco Grande;0.000;1200.000;0.000;B/P ALDO - DIR;PESCADO CAPTURADO DORADO;Toneladas
GALAPESCA S.A;16/10/2018;Yellow Fin -3;1.371;1200.000;1645.200;B/P JOSELITO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;16/10/2018;Skip Jack  -3;1.011;1300.000;1314.300;B/P JOSELITO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;16/10/2018;Skip Jack  3 - 4;1.163;1400.000;1628.200;B/P JOSELITO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;16/10/2018;Skip Jack  4 - 7.5;13.960;1700.000;23732.000;B/P JOSELITO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;16/10/2018;Skip Jack  7.5 - 20;7.184;1750.000;12572.000;B/P JOSELITO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;16/10/2018;Yellow Fin  3 - 4;2.649;1500.000;3973.500;B/P JOSELITO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;16/10/2018;Yellow Fin  4 - 7.5;3.820;1700.000;6494.000;B/P JOSELITO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;16/10/2018;Yellow Fin 7.5 - 20;0.887;1810.000;1605.470;B/P JOSELITO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;16/10/2018;Yellow Fin -3;2.508;1300.000;3260.400;B/P JOSELITO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;16/10/2018;Yellow Fin -3;3.591;1300.000;4668.300;B/P JOSELITO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;16/10/2018;Yellow Fin  3 - 4;1.781;1500.000;2671.500;B/P JOSELITO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;16/10/2018;Yellow Fin  3 - 4;3.632;1550.000;5629.600;B/P JOSELITO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;16/10/2018;Yellow Fin  4 - 7.5;2.507;1700.000;4261.900;B/P JOSELITO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;16/10/2018;Yellow Fin  4 - 7.5;19.084;1750.000;33397.000;B/P JOSELITO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;16/10/2018;Skip Jack  3 - 4;6.766;1500.000;10149.000;B/P JOSELITO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;16/10/2018;Skip Jack  3 - 4;3.784;1500.000;5676.000;B/P JOSELITO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;16/10/2018;Skip Jack  3 - 4;5.188;1550.000;8041.400;B/P JOSELITO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;16/10/2018;Skip Jack  4 - 7.5;14.676;1700.000;24949.200;B/P JOSELITO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;16/10/2018;Skip Jack  4 - 7.5;39.065;1750.000;68363.750;B/P JOSELITO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;16/10/2018;Skip Jack  7.5 - 20;44.104;1800.000;79387.200;B/P JOSELITO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;16/10/2018;Yellow Fin  3 - 4;2.582;1400.000;3614.800;B/P LUCIA T - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;16/10/2018;Yellow Fin  3 - 4;2.536;1500.000;3804.000;B/P LUCIA T - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;16/10/2018;Yellow Fin  3 - 4;10.051;1550.000;15579.050;B/P LUCIA T - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;16/10/2018;Yellow Fin  4 - 7.5;2.340;1700.000;3978.000;B/P LUCIA T - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;16/10/2018;Yellow Fin  4 - 7.5;8.327;1700.000;14155.900;B/P LUCIA T - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;16/10/2018;Yellow Fin  4 - 7.5;8.123;1750.000;14215.250;B/P LUCIA T - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;16/10/2018;Yellow Fin 7.5 - 20;1.192;1760.000;2097.920;B/P LUCIA T - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;16/10/2018;Yellow Fin 7.5 - 20;2.479;1810.000;4486.990;B/P LUCIA T - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;16/10/2018;Skip Jack  -3;0.810;1200.000;972.000;B/P LUCIA T - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;16/10/2018;Skip Jack  -3;2.626;1300.000;3413.800;B/P LUCIA T - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;16/10/2018;Skip Jack  -3;1.535;1300.000;1995.500;B/P LUCIA T - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;16/10/2018;Skip Jack  -3;3.825;1350.000;5163.750;B/P LUCIA T - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;16/10/2018;Skip Jack  3 - 4;1.353;1400.000;1894.200;B/P LUCIA T - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;16/10/2018;Skip Jack  3 - 4;12.620;1500.000;18930.000;B/P LUCIA T - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;16/10/2018;Skip Jack  3 - 4;12.374;1500.000;18561.000;B/P LUCIA T - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;16/10/2018;Skip Jack  3 - 4;11.270;1550.000;17468.500;B/P LUCIA T - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;16/10/2018;Skip Jack  4 - 7.5;14.418;1700.000;24510.600;B/P LUCIA T - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;16/10/2018;Skip Jack  4 - 7.5;28.410;1700.000;48297.000;B/P LUCIA T - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;16/10/2018;Skip Jack  4 - 7.5;68.634;1750.000;120109.500;B/P LUCIA T - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;16/10/2018;Skip Jack  7.5 - 20;1.122;1750.000;1963.500;B/P LUCIA T - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;16/10/2018;Skip Jack  7.5 - 20;161.460;1800.000;290628.000;B/P LUCIA T - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;16/10/2018;Yellow Fin  3 - 4;2.627;1500.000;3940.500;B/P LUCIA T - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;16/10/2018;Yellow Fin  3 - 4;1.285;1500.000;1927.500;B/P LUCIA T - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;16/10/2018;Yellow Fin  3 - 4;1.693;1550.000;2624.150;B/P LUCIA T - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;16/10/2018;Yellow Fin  4 - 7.5;18.653;1750.000;32642.750;B/P LUCIA T - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;16/10/2018;Yellow Fin 7.5 - 20;0.546;1810.000;988.260;B/P LUCIA T - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;16/10/2018;Skip Jack  3 - 4;3.652;1550.000;5660.600;B/P LUCIA T - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;16/10/2018;Skip Jack  3 - 4;6.523;1500.000;9784.500;B/P LUCIA T - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;16/10/2018;Skip Jack  3 - 4;2.474;1500.000;3711.000;B/P LUCIA T - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;16/10/2018;Skip Jack  4 - 7.5;3.613;1700.000;6142.100;B/P LUCIA T - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;16/10/2018;Skip Jack  4 - 7.5;4.999;1700.000;8498.300;B/P LUCIA T - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;16/10/2018;Skip Jack  4 - 7.5;46.634;1750.000;81609.500;B/P LUCIA T - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;16/10/2018;Skip Jack  7.5 - 20;60.884;1800.000;109591.200;B/P LUCIA T - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GARCIA COBEÃ‘A LIDER GUSTAVO RAMON;18/10/2018;Yellow Fin + 20;0.767;2450.000;1879.150;B/P JOSELITO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GARCIA COBEÃ‘A LIDER GUSTAVO RAMON;18/10/2018;Yellow Fin + 20;0.116;2450.000;284.200;B/P LUCIA T - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GARCIA COBEÃ‘A LIDER GUSTAVO RAMON;18/10/2018;Yellow Fin + 20;0.066;2450.000;161.700;B/P JOSELITO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GARCIA COBEÃ‘A LIDER GUSTAVO RAMON;18/10/2018;Yellow Fin + 20;3.698;2450.000;9060.100;B/P DON MARIO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GARCIA COBEÃ‘A LIDER GUSTAVO RAMON;18/10/2018;Yellow Fin + 20;1.039;2450.000;2545.550;B/P DON MARIO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GARCIA COBEÃ‘A LIDER GUSTAVO RAMON;18/10/2018;Big Eye +20;5.434;2150.000;11683.100;B/P DON MARIO - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
GARCIA COBEÃ‘A LIDER GUSTAVO RAMON;18/10/2018;Big Eye +20;7.525;2150.000;16178.750;B/P DON MARIO - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
GARCIA COBEÃ‘A LIDER GUSTAVO RAMON;18/10/2018;Big Eye +20;6.764;2300.000;15557.200;B/P DON MARIO - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
GARCIA COBEÃ‘A LIDER GUSTAVO RAMON;18/10/2018;Big Eye +20;3.705;2300.000;8521.500;B/P DON MARIO - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
GARCIA COBEÃ‘A LIDER GUSTAVO RAMON;18/10/2018;Big Eye +20;2.925;2300.000;6727.500;B/P DON MARIO - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
GARCIA COBEÃ‘A LIDER GUSTAVO RAMON;18/10/2018;Big Eye +20;0.868;2300.000;1996.400;B/P DON MARIO - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
GALAPESCA S.A;29/10/2018;Skip Jack  -3;0.733;1450.000;1062.850;B/P LUCIA T - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/10/2018;Skip Jack  3 - 4;6.324;1650.000;10434.600;B/P LUCIA T - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/10/2018;Skip Jack  4 - 7.5;28.383;1850.000;52508.550;B/P LUCIA T - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/10/2018;Skip Jack  7.5 - 20;110.223;1900.000;209423.700;B/P LUCIA T - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/10/2018;Yellow Fin  4 - 7.5;4.958;1850.000;9172.300;B/P LUCIA T - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;29/10/2018;Yellow Fin  3 - 4;1.141;1650.000;1882.650;B/P LUCIA T - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;29/10/2018;Yellow Fin  4 - 7.5;11.119;1850.000;20570.150;B/P LUCIA T - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;29/10/2018;Yellow Fin 7.5 - 20;0.133;1910.000;254.030;B/P LUCIA T - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;29/10/2018;Skip Jack  -3;0.932;1450.000;1351.400;B/P LUCIA T - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/10/2018;Skip Jack  3 - 4;11.449;1650.000;18890.850;B/P LUCIA T - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/10/2018;Skip Jack  4 - 7.5;67.771;1850.000;125376.350;B/P LUCIA T - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/10/2018;Skip Jack  7.5 - 20;276.002;1900.000;524403.800;B/P LUCIA T - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
BRAVO BARRIONUEVO ANGEL GONZALO;12/11/2018;Yellow Fin + 20;3.978;2500.000;9945.000;B/P ALDO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
BRAVO BARRIONUEVO ANGEL GONZALO;12/11/2018;Yellow Fin + 20;1.590;2500.000;3975.000;B/P DON MARIO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
BRAVO BARRIONUEVO ANGEL GONZALO;12/11/2018;Big Eye +20;10.856;2400.000;26054.400;B/P ALDO - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
BRAVO BARRIONUEVO ANGEL GONZALO;12/11/2018;Big Eye +20;0.849;2400.000;2037.600;B/P DON MARIO - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
GALAPESCA S.A;29/11/2018;Yellow Fin -3;0.857;1450.000;1242.650;B/P JOSELITO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;29/11/2018;Yellow Fin  3 - 4;15.149;1650.000;24995.850;B/P JOSELITO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;29/11/2018;Yellow Fin  4 - 7.5;23.811;1850.000;44050.350;B/P JOSELITO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;29/11/2018;Skip Jack  -3;3.061;1450.000;4438.450;B/P JOSELITO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/11/2018;Skip Jack  3 - 4;3.702;1650.000;6108.300;B/P JOSELITO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/11/2018;Skip Jack  4 - 7.5;25.265;1850.000;46740.250;B/P JOSELITO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/11/2018;Skip Jack  7.5 - 20;104.072;1900.000;197736.800;B/P JOSELITO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/11/2018;Yellow Fin  3 - 4;0.965;1650.000;1592.250;B/P DON MARIO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;29/11/2018;Yellow Fin  4 - 7.5;6.134;1850.000;11347.900;B/P DON MARIO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;29/11/2018;Skip Jack  -3;0.954;1450.000;1383.300;B/P DON MARIO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/11/2018;Skip Jack  3 - 4;5.557;1650.000;9169.050;B/P DON MARIO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/11/2018;Skip Jack  4 - 7.5;28.124;1850.000;52029.400;B/P DON MARIO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/11/2018;Skip Jack  7.5 - 20;101.718;1900.000;193264.200;B/P DON MARIO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/11/2018;Yellow Fin  3 - 4;0.890;1650.000;1468.500;B/P DON MARIO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;29/11/2018;Yellow Fin  4 - 7.5;23.838;1850.000;44100.300;B/P DON MARIO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;29/11/2018;Big Eye  7.5 - 20;2.396;1900.000;4552.400;B/P DON MARIO - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
GALAPESCA S.A;29/11/2018;Skip Jack  -3;1.813;1450.000;2628.850;B/P DON MARIO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/11/2018;Skip Jack  3 - 4;10.832;1650.000;17872.800;B/P DON MARIO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/11/2018;Skip Jack  4 - 7.5;45.275;1850.000;83758.750;B/P DON MARIO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/11/2018;Skip Jack  7.5 - 20;197.023;1900.000;374343.700;B/P DON MARIO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/11/2018;Yellow Fin -3;0.369;1200.000;442.800;B/P ALDO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;29/11/2018;Skip Jack  -3;0.141;1300.000;183.300;B/P ALDO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/11/2018;Skip Jack  3 - 4;1.083;1550.000;1678.650;B/P ALDO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/11/2018;Skip Jack  3 - 4;1.986;1500.000;2979.000;B/P ALDO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/11/2018;Skip Jack  3 - 4;2.653;1400.000;3714.200;B/P ALDO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/11/2018;Skip Jack  3 - 4;5.734;1500.000;8601.000;B/P ALDO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/11/2018;Skip Jack  4 - 7.5;7.073;1700.000;12024.100;B/P ALDO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/11/2018;Skip Jack  4 - 7.5;22.708;1750.000;39739.000;B/P ALDO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/11/2018;Skip Jack  4 - 7.5;22.824;1700.000;38800.800;B/P ALDO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/11/2018;Skip Jack  7.5 - 20;59.673;1800.000;107411.400;B/P ALDO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;29/11/2018;Yellow Fin  3 - 4;0.447;1500.000;670.500;B/P ALDO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;29/11/2018;Yellow Fin  4 - 7.5;3.385;1700.000;5754.500;B/P ALDO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;29/11/2018;Yellow Fin  4 - 7.5;4.316;1750.000;7553.000;B/P ALDO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;29/11/2018;Yellow Fin  4 - 7.5;13.771;1700.000;23410.700;B/P ALDO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;3/1/2019;Skip Jack  -3;24.451;1050.000;25673.550;B/P JOSELITO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;3/1/2019;Skip Jack  3 - 4;30.146;1250.000;37682.500;B/P JOSELITO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;3/1/2019;Skip Jack  4 - 7.5;40.810;1450.000;59174.500;B/P JOSELITO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;3/1/2019;Skip Jack  7.5 - 20;30.143;1500.000;45214.500;B/P JOSELITO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
